,Date,return_IMOEX_Index,return_SBER_RM_Equity,return_GAZP_RM_Equity,return_LKOH_RM_Equity,return_GMKN_RM_Equity,return_NVTK_RM_Equity,return_SNGS_RM_Equity,return_PLZL_RM_Equity,return_TATN_RM_Equity,return_ROSN_RM_Equity,return_MGNT_RM_Equity,return_MTSS_RM_Equity,return_MOEX_RM_Equity,return_IRAO_RM_Equity,return_NLMK_RM_Equity,return_ALRS_RM_Equity,return_CHMF_RM_Equity,return_VTBR_RM_Equity,return_RTKM_RM_Equity,return_PHOR_RM_Equity,return_AFKS_RM_Equity,return_MAGN_RM_Equity,return_PIKK_RM_Equity,return_HYDR_RM_Equity,return_FEES_RM_Equity,return_AFLT_RM_Equity,return_LSRG_RM_Equity,return_RSTI_RM_Equity,return_UPRO_RM_Equity,return_LNTA_RM_Equity,return_MVID_RM_Equity,return_TRMK_RM_Equity,return_MTLR_RM_Equity,return_NMTP_RM_Equity,return_AKRN_RM_Equity,return_MSNG_RM_Equity,return_URKA_RM_Equity,return_BANE_RM_Equity,return_VSMO_RM_Equity,return_NKNC_RM_Equity,return_GCHE_RM_Equity,return_SVAV_RM_Equity,return_MSTT_RM_Equity,return_BSPB_RM_Equity,return_MSRS_RM_Equity,return_KMAZ_RM_Equity,return_RASP_RM_Equity,return_OGKB_RM_Equity,return_VZRZ_RM_Equity
40,2010-02-26,-0.09295728769509673,-0.16012560299977646,-0.11902320943964302,-0.08929530554719982,-0.07388797289353556,-0.07881374196003517,-0.1088615121283578,-0.08700616781070933,-0.03890554092563951,-0.14819737598685492,-0.11400527859270955,0.022561588683898463,,-0.1802653601953797,-0.08962142806228977,,-0.026227572072844058,-0.034074846884502526,-0.10671465000822204,,-0.04587944036971267,0.009547485241691444,0.012734568958876378,0.022082916287749315,-0.12107793155323615,0.015106302371443997,0.3668854221057011,0.032449436274198294,-0.04214187780793699,,0.1846410414966254,-0.12397242685662208,0.07919301430064812,-0.1167492614061508,0.07230056127912596,-0.0527471491574205,-0.11928258212734726,,0.2780327224414341,-0.04445176257083381,0.3816868540772166,0.16482640681246225,,0.08887816171362946,0.15113509704277053,0.07898121195937335,-0.062072993368935625,0.008871423387419686,0.04921291013321954
41,2010-03-01,-0.08698618503151588,-0.11942930874226365,-0.12308952167652733,-0.08668317147376882,-0.06098542199523543,-0.08022015421823044,-0.10917729139847647,-0.10025410852002764,-0.028063243292908543,-0.14346696779490806,-0.08285209214547049,-0.02096389284752266,,-0.1524331937073792,-0.04305385737332035,,-0.05493645169582469,0.008298802814695064,-0.08210831131583833,,-0.04413227942085248,-0.05431474238223435,0.051588942034025864,0.012490404381780616,-0.11414534521355925,0.015478775763773003,0.3731058803964786,-0.008762716214287142,-0.036575505486554,,0.14791827464963742,-0.1504679021554208,0.07789439185875455,-0.11879262685773576,0.11500062347455264,-0.036514123539517766,-0.11764568245240395,,0.2520031225085516,0.04668929197892805,0.36723900260186604,0.16954412579038744,,0.009255344864565158,0.15886564784197707,0.08940565545677298,-0.061695604247594786,0.0522362458954208,0.03902059102463699
42,2010-03-02,-0.0813457536642683,-0.10930376705091327,-0.11277269917548577,-0.07579397440282498,-0.06673970699338452,-0.09635359767187364,-0.09818232807824448,-0.09617239058381853,-0.021611158254577382,-0.1321516482133834,-0.04939245479190543,-0.002356011018708135,,-0.13560787876043176,-0.059229843983287,,-0.033989039381597835,0.006573521955024004,-0.054431574538244334,,-0.02466198242884896,-0.05316347376133295,-0.008809435571746288,-0.006187181377256535,-0.07835331424651512,0.00036409976735738537,0.276339238900076,-0.013168342066523644,-0.019058872856259776,,0.09860630598114196,-0.1364328849710093,0.07190568027080216,-0.09069142108692817,0.11082312121765213,-0.04071118505701359,-0.17245790687004667,,0.2591653546382053,-0.023194616980468315,0.29844732476307684,0.15829546382252602,,-0.032046494163179035,0.17584164084777004,0.1045929577334855,-0.04024293526348988,0.0702865327281717,0.043774050821650416
43,2010-03-03,-0.05768792269562166,-0.0849567224759654,-0.08874750976300984,-0.059368560050357476,-0.02721024700068357,-0.057680939559633077,-0.06973029909677309,-0.08769750206588207,-0.01884083364283891,-0.10912684048209592,-0.023920800733727415,0.007109636379873728,,-0.09505040580624104,-0.0195133126158927,,0.027419568611831733,0.034628356840038135,-0.03984915495788693,,0.01521760428058121,-0.024733384483864668,-0.11604684478758145,0.02152273701573826,-0.05767911158667805,-0.0001820333125987057,0.2384911661072847,0.0521765366231811,0.012717893287281871,,-0.06885868948834724,-0.07839232965853694,0.13675220025059126,-0.07968246785284824,0.08042085070780168,-0.036270642492669834,-0.12463119424391288,,0.2988467834122469,-0.02079076966907389,0.2480189670552682,0.1803154170338476,,0.01063692035798336,0.18029315853256184,0.13226669029331048,-0.004856736112949822,0.12211392159422348,0.03809735479244236
44,2010-03-04,-0.036496104573132605,-0.07230664351033451,-0.061103192130965024,-0.04396649669366565,-0.0101768793339658,-0.0285381546867897,-0.051043611570528065,-0.0704986876584038,0.014209580672737662,-0.07806654708760886,-0.00024252050249295426,0.012173317923139429,,-0.0594689518321434,0.0037278701140143907,,0.06021096923274045,0.03974032864951412,-0.020078527422084932,,0.014399894368551082,0.002906930225846853,-0.14990667333761146,0.046520015634892914,-0.04031553717845987,-0.005286677156736298,0.2382139925990149,0.08380875131250115,0.030737261900046244,,-0.06723554922846317,-0.045083405394702514,0.1666094538899329,-0.07490130817311771,0.0901246132535384,-0.037146740754152176,-0.11500831681253885,,0.33699939302362464,-0.0005880623515544062,0.21492141876941545,0.2150850348058108,,0.07166168522592589,0.1815727735317134,0.16507009276930704,0.02645385433359292,0.1489294727356443,0.031372276852638104
45,2010-03-05,0.002825030642439055,0.00633533190790956,-0.02402350168959671,-0.02073007186572065,0.024623418374726917,-0.012012812363988708,-0.013025060139679441,-0.053050893790848604,0.06692699439587976,-0.017905581331139408,0.016587740984123942,0.037051538487013015,,0.059063620530295,0.06720069207611425,,0.09023458687119833,0.08826191284555802,-0.03825307590195467,,0.04818118696203258,0.013335326926311987,-0.0570823387081116,0.07828722132929143,-0.02492340845245685,0.0525652124294697,0.31291119886493,0.14705319119725022,0.06160060923972741,,-0.015227729661981054,-0.01170932017408742,0.2186946760817917,-0.061141390987151926,0.1245520721188396,0.028853389713617176,-0.08014183043716039,,0.4009801080919397,-0.005899722127188383,0.2655298205277182,0.28019498517559194,,0.09492718146154808,0.15684247149296968,0.18380303854639754,0.09801508892852732,0.22661046617657746,0.08649644391954926
46,2010-03-08,-0.0010529180580063995,-0.0086887479284579,-0.032981328192566016,-0.02170942198997904,0.04202584427912855,-0.020390560469638015,-0.004752589596877943,-0.06138231453814341,0.04220968491572747,-0.031167259294424213,0.022799383529503104,0.03051401114413964,,0.0155153752845596,0.09156031327284746,,0.1036845537548558,0.07603468627599758,-0.027788057882318237,,0.04912724292557636,0.0005018988611873723,-0.033593411640717316,0.08564320055510766,-0.07298070340623622,0.04893544437889101,0.3326038173690262,0.0974194499079348,-0.005902888081778928,,-0.004579661259024493,-0.0191599766974615,0.21307234185228868,-0.09086670658977196,0.13399296303923988,0.04275795188480993,-0.056522831029418276,,0.3798336204791427,-0.005899722127188383,0.30068542695080397,0.2918436947382628,,0.07431307795608448,0.10591208765195356,0.18350656656082848,0.112004661366851,0.22661046617657746,0.09734269722693134
47,2010-03-09,0.019848078047643436,0.039354950350610256,-0.033340162842090015,-0.019862160533566955,0.05639759094704201,0.0335601964923019,0.010446676737415816,-0.053305447337521815,0.0606586429435582,0.004395059501464681,0.037963630377872815,0.040747010236402835,,0.03804806763752975,0.15177417217336486,,0.14932054968362,0.10518444382006184,0.0012871322442248054,,0.06849591500985015,0.015596583945207597,-0.010423502761008716,0.10387793569760344,-0.05838831823815435,0.02951278820725578,0.3370175507204919,0.07985590045613476,0.04324998379381674,,0.014358130204300825,-0.0068259650703998715,0.23994373323044385,-0.0877513503843538,0.14673888882762925,0.05183632240860834,-0.057773483054623674,,0.4039000180942797,0.012856008101533957,0.2434433553669639,0.32659257133615466,,0.0924953071894486,0.12105942520093013,0.17777847716455414,0.16116307246730868,0.29522142962526604,0.12937851067818484
48,2010-03-10,0.007946777215679676,0.008868471600209012,-0.04276078985882716,-0.03548568659824453,0.06079807332849961,0.03195775772645697,0.020099613276381833,-0.04869861958164121,0.048349687423067375,0.0161964025520859,0.051508473345141616,0.03838769208510175,,0.037849069115233,0.10130746812525708,,0.15454701971974802,0.08578511819516635,0.0077089913829217534,,0.025006901348748518,0.0194658333682716,-0.0039336167487905,0.07181021565757917,-0.06434071676544965,0.010726938442224328,0.34514104052496564,0.1159214815193534,0.027341345604320864,,-0.011170346493100891,0.006717009112410119,0.2421765572624729,-0.04891362858097235,0.1268437152950145,0.031987675493397316,-0.05676176730089804,,0.4170035429549658,-0.02565007906012931,0.205096643796646,0.30007783767126395,,0.11205876638444244,0.08971074399069863,0.14831309979810448,0.14838161199831568,0.2542341383842409,0.14543315347806454
49,2010-03-11,-0.007593365203740342,0.0012599509140584267,-0.06582364310893747,-0.04648319241969268,0.032833697552035544,0.03489530159401615,-0.023997423986479232,-0.03901472115819992,0.014053718457011052,0.0028640039793174647,0.06282525474784723,0.02544276785725192,,0.04134955981869545,0.037307349022370664,,0.06893778767882301,0.03714157945404084,-0.003712583156591275,,0.024435319685703942,0.0011898085812031766,-0.07343365487438996,0.06623940843865085,-0.054558984250434484,-0.0073448732691362515,0.2697693926542651,0.10190959907126204,0.05174919903092472,,0.0033373718114521733,-0.03546571189340768,0.2385274877265623,-0.013634191275803571,0.14121469208855816,0.015896872555122978,-0.04315866793218817,,0.3772692314539629,-0.011834457647002795,0.18599312912400176,0.2629994861489887,,0.061406086598717435,-0.0018945379837819274,0.08392971045222172,0.11778972625308452,0.2550926303528349,0.11879319544584988
50,2010-03-12,-0.0025889114584567237,0.007770746912615451,-0.07486848504056462,-0.049132731282836836,0.050494053724255035,0.03916043330928399,0.005555461929091104,-0.024682567625533548,0.026933469760254816,0.014261016148284934,0.06336577246582502,0.0291292962540501,,0.033293728099463626,0.04492579110886403,,0.07267903025225406,0.04855322541699074,0.029014607432667157,,0.0309278706601356,0.0037807228399061523,-0.06649290402922707,0.09719217248332447,-0.05715841383994864,-0.010565054848097546,0.2641424046196724,0.12671884657168106,0.06144566585156853,,0.027990318007257157,-0.03191386324553065,0.24604880031478402,-0.00836107346966919,0.1671840284843038,0.004288401104396909,-0.035651347253591814,,0.34865618725730635,-0.02622319509910256,0.1954999334108072,0.2637735274001053,,0.028109492005826468,-0.007398307481444925,0.11398363898863673,0.1340992772695384,0.2219732761660196,0.122016159087832
51,2010-03-15,-0.011934019009966657,0.0015929005529890738,-0.11637724013230882,-0.060062914433431626,0.04777450494201817,0.02808330322728706,0.01367549378432046,-0.024207413048533084,0.012133193961613616,0.008432399524597829,0.0778563978914875,0.00302839348168233,,0.051096160379827865,0.05280435781592235,,0.06309252470139087,0.04401688541677447,0.018468963723758818,,0.037943355285229324,0.01788515142517989,-0.045641073013824064,0.13140722459592696,-0.060441354153500985,-0.023108954895605258,0.3161096885710411,0.1469233993813296,0.04729382231856876,,0.009885190638833778,-0.013320304643370405,0.21769952432834294,-0.017167803622365446,0.12687812495504092,0.008978430603535963,-0.04111672839692185,,0.3534841216635812,-0.02249946893771429,0.16379002214357608,0.2615294901062133,,0.033889813218567294,0.03495986482345945,0.10585321318670926,0.08960210889294401,0.2318358225581401,0.05725234696768231
52,2010-03-16,-0.011108153373782613,0.00994246129447604,-0.11577709506458067,-0.04548808226071428,0.04092571318669375,0.024144972125623238,0.0022088323487227204,-0.03195010327338748,0.021174729838934127,-0.01743817915055093,0.05748614219488825,0.023451661035049882,,0.09459784450173547,0.04724795545185819,,0.055312374229186466,0.05761593317812121,-0.01243360934462633,,0.05703786404962161,0.029000425112882512,-0.02961469514036617,0.1133559894340236,-0.03886886889937314,-0.011824014927927569,0.2425134578835777,0.14669048688642156,0.07295941975906975,,0.014059070412820604,0.06278932240745004,0.1754754853608957,-0.017842444447311572,0.11684668586300327,0.03605448359523159,-0.04173389807944599,,0.32335673558053163,-0.024398711045272862,0.09870626282010526,0.2291523514595587,,0.02077031486700184,0.0544015464380451,0.06886416307567918,0.112007760968068,0.3078602215109708,-0.007137755965167325
53,2010-03-17,0.0029514497822325037,0.014302850953485437,-0.11591273311242167,-0.002826765061042753,0.06907088298791407,0.03641211203076972,0.002709714041401755,-0.02205807835727372,0.03998453988058854,-0.016928343835214354,0.05906707604735927,0.0307052584522056,,0.10602766148760236,0.05955267357566129,,0.06350100628337893,0.07168627796773955,0.007841652573721521,,0.07623494288066422,0.040182618463198816,-0.014516700358085943,0.11167259881202356,0.01744230266334217,0.01339463100084941,0.17815621515917582,0.1327021916265507,0.04970272637103877,,-0.00622461359400083,0.060912019433012964,0.18614544390614887,-0.008192462583383487,0.11069847770639148,0.024592510820154904,-0.0804233527809518,,0.29572199107254826,-0.03593200922606344,-0.07673484320671599,0.2428155962127111,,0.025438432489716504,0.07134808079746621,0.06922905691177518,0.15120340392205545,0.32413581293003835,-0.03389632306787658
54,2010-03-18,0.026566249273046242,0.05746005120854807,-0.08762110187627001,0.02756078788230135,0.08486289436209182,0.05951536299182252,0.0249159979580184,0.044298432973678484,0.031895276057678765,0.006641390635377844,0.0996416820256077,0.04377331694731827,,0.12921173148000606,0.06909049730229859,,0.08045892687348229,0.0656761188609576,0.03389043902114596,,0.11185363111005804,0.044956788042632256,0.04559061740733696,0.13460755571816008,0.02381064869371861,0.0926490680991212,0.2674421849472409,0.13933204628846652,0.03749501950620903,,0.03625521830156395,0.10484847717696616,0.17198186939898716,0.004235499766854968,0.14664424309336302,0.08466592441499328,-0.05185127091200188,,0.29684791555875706,0.020507353169075964,-0.034217394991739036,0.2799819258141413,,0.049171200299197915,0.12945806723688694,0.10846996202915143,0.157060522929323,0.35617027574735,-0.04062346129069739
55,2010-03-19,0.04715051524374262,0.058909294739526365,-0.08582832592804224,0.044363187383431986,0.10469388275206336,0.09660903053091706,0.12567414747103922,0.06824548427444233,0.04228597418102793,0.02287659772925469,0.1177180195218814,0.07714534482345771,,0.16489705190274234,0.14896434309601286,,0.12962230267203634,0.09104712763875794,-0.0022486781962236684,,0.1350902787152545,0.05388247854304296,0.11615420745053084,0.16227420134873774,0.05176193455858958,0.142169881430437,0.2836095642402052,0.19535595007227372,0.12484252736934245,,0.04535337069165237,0.10180962667665017,0.2140550995511094,0.031593850048739686,0.13627713100281044,0.11657603490634827,-0.04914745228047999,,0.29953131369956304,0.058127741617847686,0.01294824850149446,0.28386891244536683,,0.07930247397482577,0.1382176808156013,0.10466176838338724,0.2221288006662705,0.4446590836509844,-0.019360639176238054
56,2010-03-22,0.0696708299255887,0.08634894774281422,-0.03448817856828318,0.06702089617728793,0.09087371992859976,0.1402151774801784,0.12952945814838604,0.05467138672791355,0.0554721246911046,0.033698840878794545,0.1224646642750806,0.09128696946600698,,0.2166035174765332,0.17470127878004316,,0.15576180503793813,0.10803074421370512,0.005214361176058364,,0.13271716524520594,0.05718893393285422,0.1741133049821737,0.1742882914540894,0.11633899208414974,0.15780413584535274,0.2957344105629404,0.16601532674940722,0.12522908644046193,,0.039102726013742616,0.1035873972038385,0.18111741363540956,0.033531887821457544,0.15225590920318371,0.14603155538875404,-0.04547139499174886,,0.2462497397461493,0.021309786586751242,0.03660133535035903,0.2534359820534424,,0.12280268706484793,0.1599460292791182,0.08115501845004372,0.2147019548530115,0.4283735989050345,-0.029391912004550706
57,2010-03-23,0.05272669892710579,0.06728968278983888,-0.042967150866643336,0.04158535744769117,0.08473102173019152,0.11630081205001225,0.13629684308484044,0.016639573657241072,0.01870942000482131,0.012714986531642802,0.14182892101631595,0.0769350590118284,,0.2285439578484513,0.14010495779117724,,0.10239151075157052,0.10082852254277183,0.02530449497548325,,0.1218818615266118,0.033427348328403717,0.13937366824875094,0.16831226298716934,0.11527901002319292,0.15404141409288388,0.2759379718280275,0.09364269721108276,0.0982675013250854,,0.040100248713259866,0.0783241213516279,0.17683249931747075,0.05440672220716426,0.14605533896189854,0.14734183789792782,-0.08859275436021226,,0.2471171601546568,0.04217492505071272,0.0652996191408561,0.17192138287967484,,0.09594160340793373,0.12855734336229574,0.05614512889257652,0.2177208057839473,0.4193024763126988,-0.06219519063747985
58,2010-03-24,0.0567719902399396,0.06708817155805713,-0.03885196695617401,0.050931317068148116,0.0993981880386746,0.10192300470795236,0.13774980967098802,-0.0030645077822058268,0.012449031484659978,0.0273632707409428,0.1326541535218401,0.08438128518354698,,0.2417078743501281,0.13436987011426635,,0.13183690457565594,0.09882512191176936,0.017860581674276583,,0.11983787943191605,-0.0236795301877455,0.1330114500801418,0.1831483447699485,0.13353139262452254,0.18320386654189386,0.2969440031493058,0.10896057720412476,0.093028520809655,,0.045610511252052274,0.09307687490398936,0.2274559835758915,0.07882678054597103,0.14076429797147255,0.15768781217255706,-0.07140791492398896,,0.23742782709429555,0.034186237608018734,0.089710686480572,0.20383098573635006,,0.10892577809177778,0.11955492472210122,0.03449311957534742,0.25934887505170723,0.421923440256996,-0.03883363067921283
59,2010-03-25,0.05652799906636185,0.03985819970971211,-0.03762616465152839,0.047385511429135975,0.1275177297175349,0.10169076494227508,0.14619764786687925,0.005240296945471852,0.020151638561940532,0.007029749540025712,0.19146163145521744,0.10045311305954242,,0.22671810735064,0.11766940574886957,,0.16770020900090601,0.09816687116141544,0.014935692066083188,,0.12001977800984075,-0.05017804005278458,0.1185160406470559,0.19733457894014075,0.15134562889964956,0.18510409976118652,0.31067166546676483,0.18160418151263566,0.09601465323958858,,0.04489499900468984,0.13643217749200115,0.2476146241078218,0.13333906643871973,0.09494636935578872,0.15603569452302954,-0.09705334204451917,,0.2201544133898488,0.03524058468205992,-0.0017202287454200554,0.1523820744349787,,0.10505441688427464,0.11367657189948363,-0.06119067736788704,0.268119209430611,0.4174497422127869,-0.0398383530951438
