Date,dollar_30d_return,wti_30d_return
2010-09-10,0.02027421044095878,-0.024564906824282515
2010-09-13,0.023084803057114425,-0.02153653293953557
2010-09-14,0.02914480265341648,-0.05658663163719518
2010-09-15,0.03954037151176811,-0.0833605339013786
2010-09-16,0.04792900270332697,-0.10080469912196552
2010-09-17,0.03889399236169935,-0.10766669588362775
2010-09-20,0.03905990074562124,-0.07541519306456942
2010-09-21,0.03058086298781773,-0.11020075645419064
2010-09-22,0.020759873245351387,-0.09483671264537842
2010-09-23,0.013321887939011326,-0.06193807205411378
2010-09-24,0.007313135834542458,-0.013971353600326891
2010-09-27,0.002173496988104417,0.01474681102015014
2010-09-28,0.0011764436614664774,0.012952864151793432
2010-09-29,-0.0003286576337311504,0.027213449402184373
2010-09-30,0.0043965475091607645,0.058726799056352835
2010-10-01,-0.006160888810614481,0.09133378818247087
2010-10-04,-0.006586142547301365,0.10313885285915368
2010-10-05,-0.022887796818247194,0.13031138794820732
2010-10-06,-0.036064460694251545,0.15531307449087767
2010-10-07,-0.035016088963986655,0.12100003154272904
2010-10-08,-0.024089289066319026,0.11935698113537692
2010-10-11,-0.026479998969889444,0.08915974826588619
2010-10-12,-0.02195075103516963,0.08934052300120915
2010-10-13,-0.018794679000569903,0.1435085643946743
2010-10-14,-0.02122305097136162,0.11168090810403865
2010-10-15,-0.013871505845892742,0.07992986574956465
2010-10-18,-0.004828278486266559,0.10849569246921983
2010-10-19,-0.0073510831834831215,0.07284235098513542
2010-10-20,-0.00043046878066892164,0.09305470016852391
2010-10-21,-0.007150640809081624,0.07496378669614578
2010-10-22,-0.018292108071625415,0.06031659778812535
2010-10-25,-0.013634294447886015,0.060708466794741435
2010-10-26,-0.006122595060656729,0.07306549095428057
2010-10-27,-0.00911677982932435,0.0758188365573513
2010-10-28,-0.021739390320881687,0.09728292731145963
2010-10-29,-0.0029491869079005836,0.10093678366742871
2010-11-01,-0.009464694563219656,0.10316588893392155
2010-11-02,-0.008609896612520186,0.13983345011590215
2010-11-03,-0.007292987588523386,0.14597421224550744
2010-11-08,-0.0053768524522086174,0.12929094159676366
2010-11-09,-0.004113174942042396,0.13366270376646172
2010-11-10,0.006619168770100281,0.11993585832401893
2010-11-11,0.005551321269767961,0.09331831732406286
2010-11-12,0.012053239653879116,0.03989475343738754
2010-11-15,0.015770856870824135,0.0414947388266877
2010-11-16,0.022934804374575703,-0.006054753299838092
2010-11-17,0.039556620609017434,-0.03398029199636078
2010-11-18,0.03899154994558994,0.006616860314010315
2010-11-19,0.04610154083928993,-0.012293989667112116
2010-11-22,0.037474957751812275,-0.011504226743079864
2010-11-23,0.04912067562217655,-0.01083354187856708
2010-11-24,0.03737976301017079,0.0021655446383992503
2010-11-26,0.043608188248868966,0.01392746729250525
2010-11-29,0.03775355532110994,0.05391818562780211
2010-11-30,0.03322000716599428,0.012681112631891525
2010-12-01,0.02688680630316515,0.08639328143752519
2010-12-02,0.014188328247563145,0.07124429176685035
2010-12-03,0.02053582401921744,0.10825523482037588
2010-12-06,0.03088726743841346,0.09603808375314746
2010-12-07,0.024978272911277705,0.07842789612410785
2010-12-08,0.021093434078945827,0.0667304270829819
2010-12-09,0.00753299230754523,0.0758072079066816
2010-12-10,0.009829460812249573,0.06602008730976991
2010-12-13,-0.004586546080541349,0.08436823072328936
2010-12-14,-0.0028852734705635025,0.06296234593880551
2010-12-15,-0.0040491156393607855,0.055064033434929355
2010-12-16,-0.0027498619645010083,0.037876274709480955
2010-12-17,-0.0008919290745541774,0.01753526106452484
2010-12-20,0.0048376584543706365,0.020851892060996864
2010-12-21,-6.18110306860379e-05,0.025289095041929267
2010-12-22,0.0013740592223958111,0.031551212133482706
2010-12-23,-0.005768341665487611,0.03437996063333153
2010-12-27,-0.019935536791790064,0.03602985376457315
2010-12-28,-0.02992503962781636,0.07476406840470393
2010-12-29,-0.026819571557906333,0.07104856420230776
2010-12-30,-0.01671982848024521,0.08740605191923334
2011-01-11,-0.018010906440870073,0.06086474503510255
2011-01-12,-0.028826847838326203,0.08791246082663551
2011-01-13,-0.04599268627879762,0.05210564445714175
2011-01-14,-0.03919128243925798,0.0395572714761143
2011-01-18,-0.04998894488357108,0.02436983693579473
2011-01-19,-0.05115972870223674,0.01687241712843245
2011-01-20,-0.04940914833286621,-0.0014668549879795266
2011-01-21,-0.04880893156207386,-0.0009064129331205856
2011-01-24,-0.04787010229066647,-0.018391060358485267
2011-01-25,-0.04892809368126976,-0.0315833990398678
2011-01-26,-0.052051021494886635,-0.028267602797404746
2011-01-27,-0.048603417995576076,-0.04492015750323171
2011-01-28,-0.04388042424571404,-0.005768920473028151
2011-01-31,-0.03814811785762634,0.036713692405309174
2011-02-01,-0.044132455618350004,0.017121391429874133
2011-02-02,-0.042739417319369526,0.012327848605675288
2011-02-03,-0.0434657335016924,0.0013428829233812236
2011-02-04,-0.04068868898928467,-0.02206054573336337
2011-02-07,-0.04587590770091972,-0.051270119147975524
2011-02-08,-0.052208583094993224,-0.05814802302511485
2011-02-09,-0.05030633162827386,-0.06655191526106204
2011-02-10,-0.046006279135409486,-0.06447268329615077
2011-02-11,-0.045268671503039704,-0.06269270205969278
2011-02-14,-0.044017261066882765,-0.08826567012107306
2011-02-15,-0.03885881205413085,-0.09691644787189949
2011-02-16,-0.03639301967960634,-0.06457581161172388
2011-02-17,-0.033235301333814804,-0.05989814158106896
2011-02-18,-0.04422051210340716,-0.03852841013221192
2011-02-22,-0.043749858320038235,0.0506969999140009
2011-02-24,-0.04187091678201701,0.05050822062990378
2011-02-25,-0.03455390646010831,0.04959342909569632
2011-02-28,-0.041348199213538835,0.060605312013168815
2011-03-01,-0.04267495956751772,0.08479653666007685
2011-03-02,-0.051160092658268215,0.11258973868279601
2011-03-03,-0.056245451875304976,0.11497839698167318
2011-03-04,-0.06239116567944007,0.16397450919386533
2011-03-09,-0.05234976859867279,0.20454189508817064
2011-03-10,-0.040709565333547866,0.17601422425423363
2011-03-11,-0.035046611550690464,0.18034605239802784
2011-03-14,-0.036055691290754914,0.13805884800948584
2011-03-15,-0.03328283488287017,0.06632969545296644
2011-03-16,-0.03708071154299695,0.09017997983490751
2011-03-17,-0.033641397589664015,0.12240095493720538
2011-03-18,-0.033262585648185655,0.12237002905792788
2011-03-21,-0.03939228033836493,0.15263756178383628
2011-03-22,-0.04207810074670827,0.19164451345523348
2011-03-23,-0.034388971648757836,0.20335676547671197
2011-03-24,-0.033791215198825185,0.2047727761010225
2011-03-25,-0.03434208965741502,0.20509780676162775
2011-03-28,-0.03573827395291039,0.20450910030388017
2011-03-29,-0.0313956119531211,0.22089383158019443
2011-03-30,-0.024831893776780824,0.22206032318879154
2011-03-31,-0.031009162001261904,0.23679693492771683
2011-04-01,-0.029690872641340203,0.23471653687186836
2011-04-04,-0.03297412591079454,0.24042254855615766
2011-04-05,-0.029497153425070668,0.15163421729215368
2011-04-06,-0.034487799551895584,0.12087879878491559
2011-04-07,-0.034994958795198615,0.1362668734950557
2011-04-08,-0.03480739324915389,0.1511564437138571
2011-04-11,-0.03214954907748264,0.12018317395927632
2011-04-12,-0.026520099287739365,0.05961449386962243
2011-04-13,-0.019743359991180067,0.041467136913822734
2011-04-14,-0.005260483170969602,0.05543990508224796
2011-04-15,-0.0018595149328602346,0.04525150269793154
2011-04-18,0.00718684567512995,0.012543192696271441
2011-04-19,0.004021758969050586,0.019978048540888683
2011-04-20,-0.009023246483826783,0.059953834574570715
2011-04-21,-0.02156388226801814,0.0838915538488036
2011-04-25,-0.022720275255414993,0.09913194336222542
2011-04-26,-0.035241686684391614,0.0988969842236109
2011-04-27,-0.03470315984339688,0.14418359915337906
2011-04-28,-0.040061272185673326,0.13702055303632515
2011-04-29,-0.040193405361955044,0.11107001569275693
2011-05-03,-0.033241340142744,0.07742407779664641
2011-05-04,-0.03762723264649209,0.03994530688837558
2011-05-05,-0.030630150760920467,-0.05188877227613796
2011-05-06,-0.022389114991878598,-0.08097135655624717
2011-05-10,-0.018914164624990605,-0.0014497658751536273
2011-05-11,-0.022102871553719445,-0.06391255901977584
2011-05-12,-0.014628887443638843,-0.052104900397405084
2011-05-13,-0.02078362397917514,-0.06799112675394306
2011-05-16,-0.010188683280377368,-0.10417314296728032
2011-05-17,-0.006492325771435001,-0.11492048233735881
2011-05-18,-0.007957568736438225,-0.08010454103265337
2011-05-19,-0.011404422147420847,-0.100778137490241
2011-05-20,-0.006088455936975303,-0.10220880688492145
2011-05-23,0.009359056908959797,-0.14557734049361795
2011-05-24,0.012391609134089088,-0.0994924292117495
2011-05-25,0.01587402319785148,-0.0481378946739353
2011-05-26,0.0037422280584129856,-0.062114943802273316
2011-05-27,-0.0028739433682130507,-0.06867466616228252
2011-05-31,-0.007000563254146293,-0.061094183357665637
2011-06-01,-0.016143364039201975,-0.06185546333981787
2011-06-02,-0.015055527839250413,-0.06524786017535933
2011-06-03,-0.005948827781257067,-0.10012144670468504
2011-06-06,-0.004915283274554419,-0.12016907009203716
2011-06-07,-0.010393310162347694,-0.11870125795307448
2011-06-08,-0.006654485382956559,-0.10315504878466496
2011-06-09,-0.0014114734955581046,-0.09678040795448051
2011-06-10,0.005103273814321755,-0.12374041463292529
2011-06-14,0.012833466136148042,-0.12880301295936766
2011-06-15,0.022453772157674013,-0.1538342741925983
2011-06-16,0.029217531936628214,-0.13606898117469646
2011-06-17,0.03126516452762252,-0.0712550567481074
2011-06-20,0.019536618921409184,-0.03830031512969127
2011-06-21,0.01164869038833501,-0.06826688764023393
2011-06-22,0.006716723120471037,-0.08505249529718924
2011-06-23,0.019044381335422907,-0.07618488145337993
2011-06-24,0.007021895629066005,-0.08071108620370424
2011-06-27,0.012092088707722154,-0.09023287846095095
2011-06-28,0.0013112379216698089,-0.04225906692666579
2011-06-29,-0.008554615522223937,-0.016209505235476887
2011-06-30,-0.005833544863142978,-0.04332881833071292
2011-07-01,-0.0038221941093032064,-0.03299054371785924
2011-07-05,-0.022948068360669555,-0.022747959017479998
2011-07-06,-0.012373750938873605,-0.004026227500556102
2011-07-07,-0.020819120636528732,-0.004347173605370177
2011-07-08,-0.007427036956247935,-0.046510565580791245
2011-07-11,0.004839681969040101,-0.05140888249471386
2011-07-12,0.0075662403833158766,-0.03202455596095444
2011-07-13,0.00768941279617244,-0.04643655827460065
2011-07-14,0.0038962434502600664,-0.046425066907134445
2011-07-15,0.007319552947030875,-0.03207965444342234
2011-07-18,0.009573578106592241,-0.04424327721617477
2011-07-19,0.008884335628186843,-0.01607686234375869
2011-07-20,0.008642953392922908,-0.01084708288568842
2011-07-21,0.003595324911979947,-0.018124964208078638
2011-07-22,0.001195560723478814,-0.024023390762492054
2011-07-25,-0.004366968517556519,-0.0033287971425271672
2011-07-26,-0.010829362864030101,0.02449184969068081
2011-07-27,-0.017576247177316002,-0.020024046594782578
2011-07-28,-0.020430752632589495,0.02756141386136947
2011-07-29,-0.012742134217557877,0.007658852944026861
2011-08-01,-0.012788040333391003,0.020851819325024844
2011-08-02,-0.0077542994818489,0.005882055352837846
2011-08-03,-0.002034304507644752,-0.0197236549610014
2011-08-04,-0.005607308790843001,-0.09042533147444398
2011-08-05,0.0040263305943127265,-0.0429144062699763
2011-08-08,0.021521451222521616,-0.1118730393655656
2011-08-09,0.04996676631844241,-0.13351563354926496
2011-08-10,0.06003985929805589,-0.112080809760489
2011-08-11,0.054998485082836945,-0.10401426593007625
2011-08-12,0.04463461561665314,-0.11214575460540728
2011-08-15,0.031203426221315732,-0.07590264141345837
2011-08-16,0.03025085394314643,-0.11200887978670984
2011-08-17,0.02514671336586994,-0.09875045510326178
2011-08-18,0.0456479535931345,-0.18074225743150135
2011-08-19,0.03645085628088843,-0.1556937963613262
2011-08-22,0.0300090255242822,-0.1197553450804042
2011-08-23,0.02468761348202274,-0.13216842554241473
2011-08-24,0.025301391189376,-0.14284195614937706
2011-08-25,0.03086354667457929,-0.11732622095205801
2011-08-26,0.03130169022563115,-0.13018739842570753
2011-08-29,0.02027137960276006,-0.09471623489869799
2011-08-30,0.029929757423569046,-0.09223766612132112
2011-08-31,0.031535610986240595,-0.09959004190488671
2011-09-01,0.04149581323848109,-0.10686618467268365
2011-09-02,0.04767901864938726,-0.14089289412867262
2011-09-06,0.07120892081118288,-0.14058576348579468
2011-09-07,0.07063401401757341,-0.10881324523310158
2011-09-08,0.06933380944630678,-0.0896282009128189
2011-09-09,0.07776389455088635,-0.11098428742357729
2011-09-12,0.08892519791885428,-0.08151571230223228
2011-09-13,0.08418141868660668,-0.05152605745242851
2011-09-14,0.08689963302779558,-0.0533269915283927
2011-09-15,0.07888274319757638,-0.02725385210390666
2011-09-16,0.07624153398383363,0.013851746859591884
2011-09-19,0.07812908196697381,-0.013790125247380531
2011-09-20,0.05792288171235879,0.06721121062311555
2011-09-21,0.057601069275241126,0.07817899135073501
2011-09-22,0.08373624496110726,-0.033797755862711096
2011-09-23,0.0949182440717782,-0.07151962545216439
2011-09-26,0.12281165369942192,-0.0632324917109506
2011-09-27,0.10007035540022453,-0.043014884173984726
2011-09-28,0.10115197587468598,-0.06816887671389561
2011-09-29,0.08749041249121187,-0.06742003798489547
2011-09-30,0.10533639506866237,-0.04278130528762344
2011-10-03,0.11467342888349116,-0.0625242751311836
2011-10-04,0.12222791465933329,-0.11299706534044224
2011-10-05,0.11917218495391504,-0.07213614433332999
2011-10-06,0.11253597777888111,-0.03191951098474069
2011-10-07,0.099930263868647,-0.02919480507905169
2011-10-10,0.09192572832235682,-0.002697790622208781
2011-10-11,0.08748749032396422,-0.02002265837645721
2011-10-12,0.07388747019782248,-0.04133768802222559
2011-10-13,0.0755829455256458,-0.056158761317980574
2011-10-14,0.05827298691099112,-0.024242921745244263
2011-10-17,0.046889407616509435,-0.0008100445967445438
2011-10-18,0.055177687931362,0.0269619957455754
2011-10-19,0.04921041239631732,-0.03682376721589882
2011-10-20,0.057061708515174746,-0.034037091074287644
2011-10-21,0.03845222291075374,-0.0005732958937045927
2011-10-24,0.012281014571539017,0.0326837412388374
2011-10-25,0.00988849406378008,0.030244130593891385
2011-10-26,0.007687711391593168,0.014404804935530336
2011-10-27,-0.013288230500568618,0.049748477611243555
2011-10-28,-0.02802708379136669,0.059152281466668795
2011-10-31,-0.03745551377549986,0.08378759419382996
2011-11-01,-0.02038300666372164,0.058863509422273946
2011-11-02,-0.029361604324852332,0.07564745178089731
2011-11-03,-0.04861896677420789,0.15839410578726723
2011-11-07,-0.05058561447249189,0.1776840853004934
2011-11-08,-0.07115879697061933,0.1396896309401066
2011-11-09,-0.03498687844194885,0.1679280445166435
2011-11-10,-0.040025121241896534,0.17758743376214262
2011-11-11,-0.0448752935228478,0.22645745121140473
2011-11-14,-0.055885520227419695,0.23818374448260635
2011-11-15,-0.06146349317521276,0.2760429822293615
2011-11-16,-0.06378683303178387,0.2561161571925018
2011-11-17,-0.05398171939340615,0.18268592189180988
2011-11-18,-0.047188773999971664,0.16637484742974004
2011-11-21,-0.031110719220687044,0.1276266317944494
2011-11-22,-0.015320596102027049,0.13353139262452257
2011-11-23,-0.007139799416158885,0.11983901628926408
2011-11-25,0.0089641860089612,0.1434422177940264
2011-11-28,0.012261210194576133,0.12350142150337831
2011-11-29,0.013668019231906005,0.14431181036366617
2011-11-30,-0.018237567940155755,0.12757071532984104
2011-12-01,-0.007768783719504118,0.15154263994269063
2011-12-02,-0.015036813242119624,0.1596625243548466
2011-12-05,-0.007733111949659145,0.14643663547239272
2011-12-06,0.019205432251035357,0.10541538684772181
2011-12-07,0.025703979381656358,0.07727567499850474
2011-12-08,0.023473304000042796,0.08650311776649008
2011-12-09,0.0486845484715059,0.05628295387181654
2011-12-12,0.061129849927964636,0.046583334364350644
2011-12-13,0.04808638911580129,0.07292689079024876
2011-12-14,0.03462381125411536,0.029182766757059917
2011-12-15,0.03971807247482634,0.01427445756199278
2011-12-16,0.04623662680268369,-0.005543133263761413
2011-12-19,0.049421686130186084,-0.004252611129313244
2011-12-20,0.05494293920162669,0.017023454489679856
2011-12-21,0.034889179873470406,0.017815562833285815
2011-12-22,0.028246049082208936,0.03771711670216369
2011-12-23,0.024279277016488743,0.01964620150485756
2011-12-27,0.022342523223144,0.022968854766989937
2011-12-28,0.03045754898450235,0.013159416540698396
2011-12-29,0.043140249231421506,0.003114797795871039
2011-12-30,0.039462462823922004,-0.03733925971152886
2012-01-03,0.020045629783339482,0.04104054987026717
2012-01-04,0.023392414297120107,0.0552681832611955
2012-01-05,0.020855925220163572,0.05118473892464877
2012-01-06,0.013635729212268457,0.03813426141319249
2012-01-09,0.010811972838705337,0.05217165227868868
2012-01-10,0.01018373404865411,0.05354027788276604
2012-01-11,0.01372291293489873,0.02692277125060519
2012-01-12,0.027448504754048284,-0.007645143363009863
2012-01-13,0.03439492478788473,-0.016780097314305763
2012-01-17,0.024686290578707464,0.0049776110737522064
2012-01-18,0.009748433220859982,-0.003571786712270381
2012-01-19,0.003072659755556964,-0.006161204027505818
2012-01-20,-0.0015814716080529397,-0.031095785264178413
2012-01-23,-0.01745750564721143,-0.009804000096620856
2012-01-24,-0.0214801038669251,0.004969836285341429
2012-01-25,-0.03068492410537709,-0.001711725736378273
2012-01-26,-0.05146567221436579,0.02014951985420134
2012-01-27,-0.04986190080596794,-0.007711219423490244
2012-01-30,-0.04960467683092585,0.039556972213668454
2012-01-31,-0.05901034690330428,0.04805916998483444
2012-02-01,-0.05529710018307755,0.04268877051748149
2012-02-02,-0.04883019182318811,0.026286867380399086
2012-02-03,-0.03901764928313653,0.006565472906799955
2012-02-06,-0.034938962423552294,-0.016886242718904366
2012-02-07,-0.04121465137304307,-0.008789267067797348
2012-02-08,-0.051166891098949396,-0.009268653901535072
2012-02-09,-0.06469814676848659,-0.01401822428713348
2012-02-10,-0.06767942476454603,-0.007672155541299624
2012-02-13,-0.0712444012636012,0.007097545664292107
2012-02-14,-0.05498442498736507,0.019935546266392285
2012-02-15,-0.05728441788279137,-0.011134014813681316
2012-02-16,-0.05641415902169935,-0.008659747621917008
2012-02-17,-0.0656660847953045,0.01423858656420829
2012-02-21,-0.05845776645188994,0.04165662052242277
2012-02-22,-0.06850432369786817,0.045159626973577345
2012-02-24,-0.07793671885511029,0.08088866371141157
2012-02-27,-0.09121606121052145,0.09123516830114793
2012-02-28,-0.08507020529278606,0.07700607451712956
2012-02-29,-0.08423641049861447,0.06143041892763517
2012-03-01,-0.07429143771126179,0.07789196346031059
2012-03-02,-0.07034183760575753,0.06146862242920319
2012-03-05,-0.06618215880028364,0.08352423758523761
2012-03-06,-0.04258716150534184,0.051338533135048166
2012-03-07,-0.038108519639913754,0.07144500890354268
2012-03-12,-0.01990110443467237,0.0667854169118699
2012-03-13,-0.025585195412472266,0.07742975452647646
2012-03-14,-0.032651642007151545,0.06896578736366278
2012-03-15,-0.02716347773290345,0.0745834155136027
2012-03-16,-0.030745692254565044,0.10501799124961365
2012-03-19,-0.03362017481676328,0.10003963638734006
2012-03-20,-0.0318521195489323,0.08683934581715715
2012-03-21,-0.03131182715231748,0.08104910893807617
2012-03-22,-0.013505966002479806,0.06067225107033173
2012-03-23,-0.015085946272473807,0.06351802664138056
2012-03-26,-0.02533886250151129,0.08160053450902258
2012-03-27,-0.03689983479040074,0.06675242485398812
2012-03-28,-0.017145301324241347,0.04442588745277725
2012-03-29,-0.016856210493846432,0.009481523550640795
2012-03-30,-0.01880098412894545,0.006817322858312536
2012-04-02,-0.028171349217141997,0.018991554879178228
2012-04-03,-0.024506582527795084,-0.017723189013974135
2012-04-04,-0.009573487574126023,-0.04299042872603214
2012-04-05,-0.010345658473910786,-0.03939198619643996
2012-04-09,0.01454739198375547,-0.06554460344679071
2012-04-10,0.021739801634992145,-0.07035007243581193
2012-04-11,0.017000084261924273,-0.03756714156888834
2012-04-12,0.012673947161023554,-0.03217054008196502
2012-04-13,0.01047951933213045,-0.05596923736658119
2012-04-16,0.013370245244376204,-0.035881711900270195
2012-04-17,0.006405975875381379,-0.023421162556476728
2012-04-18,-0.005309932556893316,-0.019869480834428018
2012-04-19,-0.007624954457509537,-0.036256008994514845
2012-04-20,-0.0026596031024201513,-0.02920818392161425
2012-04-23,-0.0022573067896441285,-0.04494282607182461
2012-04-24,-0.004147037046089309,-0.03094211705327831
2012-04-25,-0.0033249164555607382,-0.028326197637244067
2012-04-26,-0.002757033626075691,-0.008855092377750786
2012-04-27,0.0004914759736465757,-0.0031421116067959884
2012-05-02,0.0056833928677822105,-0.004077187651579114
2012-05-03,0.00912666557360369,-0.041165149364445396
2012-05-04,0.010313011286494802,-0.06381483564254284
2012-05-07,0.028319380468234116,-0.08394960619197556
2012-05-08,0.027249957578637678,-0.09743253875593952
2012-05-10,0.02394919387467037,-0.08202126080998283
2012-05-11,0.021020430216704095,-0.06802742937494924
2012-05-14,0.03289072701235508,-0.08377836399444094
2012-05-15,0.046475455180917266,-0.11336289016751723
2012-05-16,0.04698936545226348,-0.1143520890213288
2012-05-17,0.05053857289058539,-0.09282140505219245
2012-05-18,0.055968800729997506,-0.12109231009125522
2012-05-21,0.050515042134635105,-0.10140975960578895
2012-05-22,0.0469899114425007,-0.10062491091199215
2012-05-23,0.06663093127338383,-0.13830187495268853
2012-05-24,0.07287342521841216,-0.1376039869703842
2012-05-25,0.07872586987617547,-0.1262787656779379
2012-05-29,0.0855590468975608,-0.12584351426858326
2012-05-30,0.10356636216034339,-0.17165239681311356
2012-05-31,0.127380596356523,-0.1709495423800847
2012-06-01,0.13287855668338314,-0.20780467514884102
2012-06-04,0.12454047371337479,-0.21012287747219557
2012-06-05,0.11654150808899132,-0.19711687406835546
2012-06-06,0.09935006255769034,-0.1924600721810434
2012-06-07,0.09494495905504431,-0.20163529474597255
2012-06-08,0.10956809334880704,-0.2179923427472709
2012-06-13,0.09781816228668215,-0.2515162812922291
2012-06-14,0.09991872740027963,-0.22754753391272484
2012-06-15,0.08767867736426206,-0.19927411523223312
2012-06-18,0.08549195876289202,-0.16798677841478152
2012-06-19,0.0858763889849106,-0.15284014172344185
2012-06-20,0.08700886057104688,-0.1808606662140766
2012-06-21,0.08954694471259063,-0.21709267993976455
2012-06-22,0.0962804061192784,-0.20212500798336758
2012-06-25,0.09751907395496923,-0.1982553888789565
